employee_id,employee_job_group,employee_job_level,employee_job_title,employee_gender,employee_race,employee_compensation,employee_years_of_experience,employee_time_in_role,employee_geo_zone,employee_city,employee_state,geo_zone_cost_of_living_factor,company_name,company_headquarters_city,company_headquarters_state,company_sector,company_signed_syndio_contract_on,data_uploaded_on
2630,Finance,Individual Contributor,Accountant,female,white,99458.55581,27.77347799,3.3649101,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2631,Finance,Individual Contributor,Accountant,female,black,99552.09054,26.04192201,1.6311968000000001,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2632,Finance,Manager,Accountant,female,white,106478.63902145713,31.81549395,1.3492307000000001,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2633,Finance,Individual Contributor,Accountant,female,two or more,99558.1127,35.34897383,5.381751,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2634,Finance,Individual Contributor,Accountant,female,white,99712.73399,4.297161839999999,2.4716526,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2635,Finance,Individual Contributor,Accountant,female,white,99927.13142,12.94331771,6.4374737,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2637,Finance,Individual Contributor,Accountant,female,white,100308.8052,19.34147679,4.1040071000000005,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2638,Finance,Individual Contributor,Accountant,female,white,100469.4433,27.23728201,1.6762998,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2639,Finance,Individual Contributor,Accountant,female,two or more,100480.8444,3.354602858,3.3546029,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2640,Finance,Individual Contributor,Accountant,female,black,100546.8628,7.894585755,7.8945858,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2641,Finance,Manager,Accountant,female,white,116917.96261474739,10.606471401,1.1240069,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2642,Finance,Individual Contributor,Accountant,female,white,100770.5012,4.55416829,4.5346135,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2643,Finance,Support/Admin,Senior Accounting Clerk,female,white,100920.3948,10.420347155,6.4875855,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2644,Finance,Support/Admin,Senior Accounting Clerk,female,white,101275.3685,22.08427664,2.8082442,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2645,Finance,Support/Admin,Senior Accounting Clerk,female,black,101515.7662,12.67395855,2.8454414999999997,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2648,Finance,Support/Admin,Senior Accounting Clerk,female,white,101781.5596,4.233334403000001,4.0385827,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2650,Finance,Support/Admin,Senior Accounting Clerk,female,white,102449.3724,6.930550984,4.7497813,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2651,Finance,Director,Accounting Clerk,female,white,119800.68158412688,3.208420974,3.208421,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2652,Finance,Support/Admin,Senior Accounting Clerk,female,black,103130.385,5.017941104,3.1905688,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2653,Finance,Director,Senior Accounting Clerk,female,white,112857.58848731204,19.50608685,3.29354,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2655,Finance,Director,Senior Accounting Clerk,female,white,122225.27092601152,26.43864033,2.0750373,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2656,Finance,Director,Director Finance,male,white,104087.3159,3.227134206,3.1950588,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2657,Finance,Director,Director Finance,male,white,105029.3953,24.08229617,2.6667592,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2658,Finance,Director,Director Finance,male,white,105065.9343,29.42419614,7.492099,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2659,Finance,Director,Director Finance,male,white,105240.8457,5.055327083,5.0553271,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2660,Finance,Director,Director Finance,male,white,111236.05325123656,15.84216459,3.5296996,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2664,Finance,Manager,Financial Analyst,male,white,113467.85144245323,23.71639376,2.5560492,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2665,Finance,Manager,Financial Analyst,male,white,112271.39884962789,5.827637836,1.2342627,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2666,Finance,Manager,Financial Analyst,male,white,127762.455466941,6.760796421,4.3267866,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2668,Finance,Manager,Financial Analyst,male,white,126317.57099167506,5.394013647,2.7268261000000003,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2669,Finance,Manager,Financial Analysis and Reporting Manager,male,white,107038.1727,11.94860506,5.6633656,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2670,Finance,Manager,Financial Analysis and Reporting Manager,male,white,107482.7833,18.57967692,1.6586284,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2671,Finance,Individual Contributor,Financial Analyst,male,white,107603.7806,26.64774854,2.8228562999999998,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2672,Finance,Individual Contributor,Financial Analyst,male,white,107749.9545,15.23932938,1.8362948000000001,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2673,Finance,Manager,Financial Analyst,male,white,127554.61106603613,24.68402362,3.3957764,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2674,Finance,Individual Contributor,Financial Analyst,male,white,108029.3235,11.69205088,6.7401885,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2675,Finance,Individual Contributor,Financial Analyst,male,white,108037.9249,23.88741147,9.290502,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2676,Finance,Individual Contributor,Financial Analyst,male,white,108199.9061,14.4489718,3.2701906,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2677,Finance,Individual Contributor,Financial Analyst,male,white,108426.8503,14.66665159,2.1427324,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2678,Finance,Manager,Financial Analyst,male,white,118286.61594286903,18.9495969,2.4301694,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2679,Finance,Individual Contributor,Financial Analyst,male,white,108508.2389,15.43005666,5.506608,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2680,Finance,Individual Contributor,Financial Analyst,male,white,108716.9915,1.291083523,1.2910835,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2681,Finance,Individual Contributor,Financial Analyst,male,white,108840.525,15.34540534,5.0527632,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2682,Finance,Individual Contributor,Financial Analyst,male,white,108883.3408,15.18448699,1.775756,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2683,Finance,Individual Contributor,Financial Analyst,male,white,109427.2236,2.400832373,2.4008324,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2684,Finance,Director,Senior Accounting Manager,male,white,128034.50191632462,20.44364604,2.80918,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2685,Finance,Director,Senior Accounting Manager,male,white,121622.02883898276,6.324219549,1.6008303000000002,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2686,Finance,Manager,Accounting Manager,male,white,109718.2446,13.63865182,2.1206747,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2687,Finance,Director,Accounting Manager,male,white,122753.95778090062,27.01554437,3.563355,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2688,Finance,Manager,Accounting Manager,male,asian,109939.7527,24.67396172,2.7605133,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2689,Finance,Manager,Accounting Manager,male,white,110278.1444,7.038383731,1.5006803,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2690,Finance,Manager,Accounting Manager,male,white,110453.1685,1.530182001,1.530182,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2692,Finance,Manager,Accounting Manager,male,white,110858.7047,14.25468963,3.2644161,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2693,Finance,Manager,Accounting Manager,male,white,111309.543,16.57683273,5.5711899,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2694,Finance,Manager,Accounting Manager,male,white,111704.9114,16.56229436,2.2829094999999997,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2695,Finance,Manager,Accounting Manager,male,white,111764.2975,5.392004171,3.614563,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2696,Finance,Manager,Accounting Manager,male,white,111918.7244,20.2595633,2.0670896,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2697,Finance,Director,Accounting Manager,male,white,117799.99355671597,8.040093005,3.6061512,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2699,Finance,Manager,Accounting Manager,male,white,112197.2876,24.01264461,3.7691151,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2700,Finance,Manager,Accounting Manager,male,white,112269.6519,11.57267512,4.5347868,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2701,Finance,Director,Accounting Manager,male,hispanic,125790.95882266671,5.71704345,5.7170434,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2705,Finance,Manager,Accounting Manager,male,white,113369.1315,17.8841081,5.1171502,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2706,Finance,Manager,Accounting Manager,male,white,113422.2276,18.34084169,2.3950887,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2707,Finance,Director,Accounting Manager,male,white,135202.99663973387,19.20500942,1.7790446,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2708,Finance,Director,Accounting Manager,male,white,127956.99266278865,15.61531539,5.0583972,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2709,Finance,Manager,Accounting Manager,male,white,113618.0839,12.67747507,1.9897338,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2710,Finance,Manager,Accounting Manager,male,black,113625.5559,5.951901138,5.9519011,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2711,Finance,Individual Contributor,Financial Analyst,male,white,113845.6701,12.27138729,1.8303026999999998,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2712,Finance,Individual Contributor,Financial Analyst,male,white,113904.56,8.543821186999999,3.4333693,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2713,Finance,Individual Contributor,Financial Analyst,male,asian,113917.6669,24.19188101,4.7898262,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2714,Finance,Individual Contributor,Financial Analyst,male,white,114102.0544,10.28093278,10.2809328,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2715,Finance,Individual Contributor,Financial Analyst,male,white,114234.0539,1.5860754259999998,1.5860754,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2716,Finance,Manager,Financial Analyst,male,black,135116.67759562592,6.478188191,1.5795675,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2717,Finance,Individual Contributor,Financial Analyst,male,asian,114487.5536,7.881566911,7.8815669,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2718,Finance,Individual Contributor,Financial Analyst,male,white,114496.9709,19.60032341,1.5039964000000001,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2719,Finance,Manager,Financial Analyst,male,white,127924.73040738521,21.23639092,5.7596584,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2720,Finance,Individual Contributor,Financial Analyst,male,white,114896.4606,22.31535475,2.1037499,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2721,Finance,Individual Contributor,Financial Analyst,male,white,114902.9262,19.13240982,5.3747023,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2722,Finance,Individual Contributor,Financial Analyst,male,white,115171.4716,26.48419561,9.6012227,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2723,Finance,Individual Contributor,Financial Analyst,male,white,115178.1787,20.02292375,1.4189855,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2724,Finance,Individual Contributor,Financial Analyst,male,white,115344.2386,8.952365006,7.6639896,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2726,Finance,Manager,Financial Analyst,male,white,124148.77743563704,38.11165349,1.7590583,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2727,Finance,Manager,Accounting Manager,male,white,115566.7504,3.081568437,3.0815684,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2728,Finance,Manager,Accounting Manager,male,white,115592.6196,10.526521097,1.6417659,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2729,Finance,Director,Accounting Manager,male,white,123398.73693705018,6.611684589,2.1531744,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2730,Finance,Director,Accounting Manager,male,white,136518.51863544201,16.81939379,6.9290319,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2731,Finance,Director,Accounting Manager,male,white,136497.16277841514,7.882286641,7.8822866,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2732,Finance,Manager,Accounting Manager,male,black,115820.163,18.1286765,8.9064649,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2733,Finance,Manager,Accounting Manager,male,white,116010.9318,12.16815409,6.1788603,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2734,Finance,Manager,Accounting Manager,male,white,116153.1712,3.304703595,3.3047036,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2735,Finance,Manager,Accounting Manager,male,white,116431.0002,13.32724163,3.8269274,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2736,Finance,Manager,Accounting Manager,male,white,116460.7018,12.05120974,7.6472161,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2737,Finance,Manager,Accounting Manager,male,white,117034.8051,1.8821050179999999,1.8821050000000001,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2738,Finance,Director,Accounting Manager,male,white,129397.44238755136,16.1365349,1.2968911,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2740,Finance,Manager,Accounting Manager,male,white,117481.0034,22.56077916,4.020327,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2741,Finance,Director,Accounting Manager,male,white,134993.31835031975,13.970642,5.2193414,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2742,Finance,Director,Accounting Manager,male,white,130956.70636163467,36.45222401,2.3150344,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2743,Finance,Manager,Accounting Manager,male,white,118147.2435,13.24702681,3.7639764,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2744,Finance,Manager,Accounting Manager,male,white,118171.039,17.24505062,2.7237359999999997,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2746,Finance,Director,Accounting Manager,male,white,141122.61845395167,16.24863464,1.8272627,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2748,Finance,Manager,Accounting Manager,male,white,118425.3851,1.7749170680000002,1.7749171000000001,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2749,Finance,Director,Accounting Manager,male,black,139842.42541521185,22.2582206,2.6496795,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2750,Finance,Director,Accounting Manager,male,hispanic,137444.27863037508,9.487231453,9.3135117,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2751,Finance,Manager,Accounting Manager,male,white,119152.6771,9.539566259,6.3168627,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2752,Finance,Director,Accounting Manager,male,white,141538.11270881305,16.62531245,3.8449727,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2753,Finance,Manager,Accounting Manager,male,two or more,119210.7747,32.95890774,3.8773295,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2754,Finance,Manager,Accounting Manager,male,black,119270.6457,19.0298159,9.2182175,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2755,Finance,Director,Accounting Manager,male,asian,130042.77072469107,6.759518803,2.8881889000000003,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2757,Finance,Manager,Accounting Manager,male,black,120009.1478,2.577580007,2.57758,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2758,Finance,Manager,Accounting Manager,male,white,120042.0714,7.40928578,3.287214,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2759,Finance,Director,Accounting Manager,male,black,137459.14451657492,1.7061928119999998,1.7061928,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2760,Finance,Manager,Accounting Manager,male,white,120496.7583,2.2014823530000003,2.2014823999999997,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2761,Finance,Manager,Accounting Manager,male,white,120646.5283,6.476420922,6.4764209,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2762,Finance,Manager,Accounting Manager,male,white,120674.1597,14.21925422,2.7647893999999997,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2763,Finance,Manager,Accounting Manager,male,asian,120733.0987,7.418802809,3.7509624,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2764,Finance,Manager,Accounting Manager,male,two or more,120807.4069,15.5105436,8.6907382,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2765,Finance,Manager,Accounting Manager,male,hispanic,121183.0593,13.44563745,2.8988018,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2766,Finance,Manager,Accounting Manager,male,white,121278.7135,4.407099462,2.3289403,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2767,Finance,Manager,Accounting Manager,male,white,121323.0451,19.40598116,4.9238048,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2768,Finance,Manager,Accounting Manager,male,white,121337.9095,28.94400455,5.9117449,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2769,Finance,Manager,Accounting Manager,male,white,121445.6752,10.822321358,4.5675758,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2770,Finance,Manager,Accounting Manager,male,white,121513.0464,17.43112422,4.1993919,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2771,Finance,Manager,Accounting Manager,male,white,121740.3904,17.28601063,1.1937501,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2772,Finance,Manager,Accounting Manager,male,white,121769.8488,1.659261884,1.6592619,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2773,Finance,Director,Accounting Manager,male,asian,132588.74559939612,7.326279492,1.7295617,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2775,Finance,Director,Accounting Manager,male,white,137280.70880763547,15.02912268,3.8253048,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2776,Finance,Manager,Accounting Manager,male,white,122641.0977,12.03551831,5.9866495,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2777,Finance,Manager,Accounting Manager,male,white,122669.612,20.49007563,7.4678831,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2778,Finance,Manager,Accounting Manager,male,two or more,122970.472,4.637285276,1.4652828,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2779,Finance,Individual Contributor,Senior Accountant,male,asian,123221.0504,6.33506622,3.7991311,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2780,Finance,Individual Contributor,Senior Accountant,male,white,123292.9183,22.9565997,4.1813962,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2781,Finance,Individual Contributor,Senior Accountant,male,white,123299.0807,14.3167012,1.5505134,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2782,Finance,Individual Contributor,Senior Accountant,male,white,123753.3443,20.51694935,5.8388732,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2783,Finance,Manager,Senior Accountant,male,white,136132.03749167582,24.73666017,3.5217197,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2784,Finance,Manager,Senior Accountant,male,white,131702.2341224462,21.39606585,2.7819061,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2785,Finance,Individual Contributor,Senior Accountant,male,white,123904.8086,5.352594924,5.3525949,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2787,Finance,Individual Contributor,Senior Accountant,male,white,124281.9915,13.75207878,2.5746428999999997,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2788,Finance,Individual Contributor,Senior Accountant,male,white,124382.1714,22.05467612,2.9978211,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2789,Finance,Manager,Senior Accountant,male,white,141205.29431140408,19.69902269,6.0257584,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2790,Finance,Manager,Senior Accountant,male,white,132687.85799530603,9.957034974,4.8379698,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2791,Finance,Individual Contributor,Senior Accountant,male,white,124474.1664,7.029501465,2.4152525000000002,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2793,Finance,Manager,Senior Accountant,male,white,148944.34788135148,38.58501093,1.6342386,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2794,Finance,Individual Contributor,Senior Accountant,male,white,124969.2067,11.13280447,2.118356,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2795,Finance,Manager,Senior Accountant,male,white,147211.5351832051,15.53447483,1.6269243,Geo Zone 2,Seattle,WA,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
